DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
47388,42,Female,1,0,1,"$50,000-$99,999",HOME,0,0,0,25,0,0,0,110,135,1,1,27.784887978899608
90265,42,Female,0,0,0,Unknown,HOME,0,21,0,0,0,0,25,0,3300,1,1,33.27160951922825
73134,77,Female,0,0,0,"$1-$24,999",HOME,0,0,150,0,0,0,0,150,300,1,1,108.74281585465772
13478,92,Female,0,0,1,Unknown,HOME,0,8,0,0,0,25,408,0,820,1,1,235.99788134642225
19946,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,50,0,110,160,1,1,54.59853477887479
46995,42,Male,0,0,0,"$50,000-$99,999",HOME,1,1,0,0,35,0,0,0,690,1,1,35.38361202590826
29635,90,Male,1,0,1,Unknown,HOME,0,5,0,0,0,0,125,0,125,1,1,23.916521486202797
90265,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,25,1189,1,1,25.357444666211933
11004,33,Male,0,0,0,Unknown,HOME,1,0,0,100,150,100,0,200,550,1,1,207.69448716805172
34748,23,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,65000,1,1,5779.304715967138
7017,42,Female,0,0,1,Unknown,HOME,0,4,0,0,1,0,660,0,661,1,1,50.24937810560445
16663,42,Male,0,0,0,Unknown,HOME,0,3,0,0,39,0,100,0,139,1,1,39.45883931389772
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,300,75,0,0,0,500,1,1,78.00640999302557
80527,62,Male,0,0,1,"$1,000,000-$2,499,999",HOME,1,1,150,0,250,100,0,0,500,1,1,188.02127539190877
45303,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,17971,1,1,1279.0320558922674
92584,48,Female,0,0,0,Unknown,HOME,0,0,0,1120,250,1500,0,0,2870,1,1,554.8297036028263
54644,42,Male,0,0,0,Unknown,HOME,0,1,1200,0,0,0,0,0,1200,1,1,162.0216034978052
99632,42,Female,0,0,0,Unknown,HOME,0,5,0,0,40,0,100,150,350,1,1,107.81929326423912
54444,37,Female,1,0,1,Unknown,Unknown,1,0,0,0,0,0,0,0,10585,1,1,94.57272334029511
95406,42,Female,0,0,1,Unknown,HOME,0,3,0,0,1000,280,0,0,1280,1,1,139.52777501271925
13113,42,Male,0,1,0,Unknown,HOME,1,1,0,0,1000,150,0,0,1150,1,1,70.7248188403477
71103,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,0,50,0,204,1,1,21.587033144922902
75043,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,2635,1,1,41.773197148410844
65603,42,Male,1,0,0,Unknown,Unknown,0,1,10,100,180,0,0,0,290,1,1,24.515301344262525
68949,42,Female,1,0,0,Unknown,Unknown,0,1,0,0,0,64,0,0,577,1,1,42.69660408041839
80041,42,Female,0,0,0,Unknown,HOME,0,11,0,0,0,0,0,0,5325,1,1,31.272991542223778
50456,42,Unknown,0,0,0,Unknown,HOME,0,1,0,0,105,1050,0,0,1155,1,1,160.6268968759591
62268,58,Female,0,0,0,Unknown,HOME,0,0,0,0,0,100,0,100,200,1,1,66.76825593049439
70523,72,Female,1,0,1,Unknown,HOME,1,3,0,0,60,0,340,0,400,1,1,80.18728078691782
5731,42,Male,0,0,0,Unknown,HOME,0,3,0,300,0,0,25,0,325,1,1,34.08812109811862
75222,60,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,50,140,1,1,22.978250586152114
86440,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,36,0,0,320,1,1,26.343879744638983
94547,42,Female,0,0,0,Unknown,HOME,0,1,300,0,0,25,0,0,325,1,1,32.43454948045371
99505,75,Male,0,0,0,Unknown,HOME,0,0,0,150,60,0,0,0,210,1,1,47.36032094485847
68328,42,Female,0,0,0,Unknown,HOME,0,8,0,1,0,0,100,0,560,1,1,25.199206336708304
90265,42,Male,0,0,1,Unknown,HOME,0,1,0,0,25,0,0,0,1685,1,1,29.171904291629644
79079,42,Male,1,0,1,Unknown,HOME,1,2,195,0,0,0,0,100,295,1,1,76.03946343840151
75488,66,Female,1,0,1,Unknown,HOME,0,18,0,0,0,0,75,0,1175,1,1,64.85368146836385
60164,80,Female,1,0,0,Unknown,HOME,1,1,0,0,0,250,0,0,250,1,1,29.0516780926679
11778,31,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,25,200,1,1,24.95996794869737
77376,30,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,110,860,1,1,110.18620603324175
28430,61,Female,0,0,0,Unknown,HOME,0,0,0,0,0,150,0,0,320,1,1,57.113921245174545
5356,42,Male,1,0,1,Unknown,HOME,1,16,0,0,0,0,100,0,810,1,1,45.16635916254486
48767,42,Female,0,0,1,Unknown,HOME,0,3,200,0,0,0,200,0,400,1,1,164.8211151521552
71456,42,Female,0,0,0,Unknown,Unknown,0,4,480,0,0,0,60,0,540,1,1,74.14175611623992
99918,42,Female,1,0,1,Unknown,HOME,0,1,0,175,0,20,0,0,195,1,1,25.553864678361276
34079,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,48,0,653,1,1,29.206163733020468
12543,42,Male,1,0,0,Unknown,HOME,0,5,50,0,0,0,0,0,305,1,1,38.40572873934304
9890,44,Male,1,0,1,Unknown,HOME,1,6,0,0,0,0,60,0,390,1,1,21.354156504062622
41240,42,Female,0,0,0,Unknown,HOME,0,1,75,0,50,0,0,0,125,1,1,35.35533905932738
94420,36,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,50,760,1,1,50.38849074937649
85722,52,Male,1,0,1,Unknown,HOME,1,6,0,320,0,0,0,0,320,1,1,30.01666203960727
87037,42,Male,0,0,1,Unknown,HOME,0,18,0,1,0,0,50,0,575,1,1,42.44997055358225
56431,60,Male,1,0,1,Unknown,BUSN,1,2,0,0,0,0,0,2125,2125,1,1,177.42040468897596
70576,56,Male,1,0,0,Unknown,BUSN,0,0,0,0,0,5025,5000,0,10114,1,1,3710.359416552526
96039,42,Male,0,0,0,Unknown,HOME,0,28,0,14,0,0,0,0,1804,1,1,27.440845468024488
62839,65,Male,1,0,1,Unknown,HOME,1,18,0,0,5,0,0,0,889,1,1,27.54995462791182
20062,22,Male,1,0,1,Unknown,Unknown,1,1,130,250,5,0,0,0,385,1,1,115.0173899895142
93246,43,Male,1,0,0,Unknown,HOME,1,0,0,600,0,0,0,0,600,1,1,77.80102827083971
37669,58,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,13490,1,1,390.32934811515264
99773,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,50,225,1,1,28.231188426986208
57237,42,Female,1,0,1,Unknown,HOME,1,12,0,0,0,0,0,0,3700,1,1,65.14598989960932
80455,5,Male,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,100,30,0,130,1,1,44.35087372307337
75421,42,Male,0,0,0,Unknown,HOME,0,5,0,1,65,0,150,0,216,1,1,47.30750469005948
71286,65,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,40,0,144,1,1,28.124722220850465
28637,42,Male,1,0,1,"$1-$24,999",HOME,0,1,50,0,0,50,0,36,136,1,1,62.153036933041335
60071,42,Male,0,0,0,Unknown,HOME,0,9,0,0,0,50,0,0,740,1,1,37.107950630558946
90265,42,Male,0,0,0,Unknown,HOME,0,1,20,0,50,0,0,0,1500,1,1,53.85164807134504
14620,42,Male,0,0,0,Unknown,HOME,0,4,0,0,0,0,0,0,25100,1,1,100.0199980003999
24378,42,Female,0,0,0,Unknown,HOME,0,1,0,75,360,0,0,0,435,1,1,80.16857239592083
54806,42,Male,1,0,1,Unknown,HOME,0,9,0,0,0,0,0,0,7403,1,1,101.41498903022176
55417,42,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,25,51635,1,1,1635.2287301781362
84326,42,Female,0,0,0,"$1-$24,999",HOME,0,11,0,0,0,0,0,0,15085,1,1,455.113172738386
39335,70,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,250,250,1,1,27.03701166919155
90265,63,Female,1,0,1,Unknown,HOME,1,5,0,0,50,0,100,0,150,1,1,46.20606020859169
27983,42,Male,0,0,0,Unknown,HOME,0,2,0,0,25,0,0,0,732,1,1,25.099800796022265
90265,42,Female,0,0,0,Unknown,HOME,0,3,0,300,100,0,0,0,400,1,1,21.307275752662516
61480,62,Female,1,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,3650,1,1,48.373546489791295
11959,60,Male,1,0,0,Unknown,HOME,1,9,0,500,200,0,0,0,700,1,1,75.4254598925323
43138,33,Female,1,0,1,Unknown,HOME,1,2,200,0,0,0,144,0,344,1,1,124.43873994861889
23201,42,Female,0,0,0,Unknown,HOME,0,1,0,75,180,0,0,0,255,1,1,39.408120990476064
77802,42,Female,0,0,0,"$1,000,000-$2,499,999",Unknown,0,2,0,0,0,0,0,0,4770,1,1,85.00588214941364
5733,42,Female,0,0,0,Unknown,HOME,0,0,120,50,0,0,0,0,1575,1,1,128.2653499585917
95987,40,Male,1,0,1,Unknown,HOME,0,7,0,0,0,0,481,0,481,1,1,27.055498516937366
71414,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,25,0,0,380,1,1,25.059928172283335
57246,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,25,0,0,0,875,1,1,25.059928172283335
32276,55,Male,1,0,1,Unknown,HOME,1,8,60,0,0,0,0,0,5029,1,1,64.91532946846992
17238,42,Male,0,0,0,Unknown,HOME,0,19,0,0,0,0,180,0,4040,1,1,185.17829246431668
46341,42,Male,1,0,0,Unknown,HOME,1,0,1800,0,1000,0,0,0,70400,1,1,8324.482806757427
64056,28,Female,0,0,0,"$500,000-$999,999",HOME,0,0,0,545,0,0,0,0,545,1,1,56.32051136131489
98841,55,Female,1,0,0,"$50,000-$99,999",HOME,1,3,0,0,65,0,0,0,1289,1,1,66.332495807108
95133,42,Female,0,0,0,"$500,000-$999,999",HOME,0,0,70,500,0,0,0,0,570,1,1,88.01136290275251
47093,42,Female,0,0,0,Unknown,Unknown,0,0,0,25,0,0,0,0,1350,1,1,25.495097567963924
43324,42,Male,0,1,0,Unknown,HOME,0,0,200,0,0,0,0,0,250,1,1,35.369478367654786
13692,42,Female,1,0,1,Unknown,Unknown,1,0,0,0,0,0,0,550,550,1,1,61.171888968708494
81260,42,Male,0,1,1,Unknown,HOME,0,11,0,0,30,0,0,0,370,1,1,30.315012782448235
86547,42,Female,0,0,0,Unknown,HOME,0,1,0,0,105,0,0,0,756,1,1,82.34682750416071
59465,42,Male,0,0,0,Unknown,Unknown,0,2,0,5,0,0,0,0,10365,1,1,126.29726837901127
43085,42,Female,0,0,0,"$100,000-$249,999",HOME,1,3,0,0,0,20,220,0,240,1,1,25.534290669607408
56589,42,Female,0,0,0,Unknown,HOME,0,2,0,30,0,0,0,0,305,1,1,25.079872407968907
43624,42,Female,0,0,0,Unknown,HOME,0,1,0,0,100,0,0,0,250,1,1,22.9128784747792
15536,42,Male,1,0,1,Unknown,BUSN,1,9,0,0,1,0,0,0,5749,1,1,143.01398533010678
64738,63,Female,0,0,0,Unknown,HOME,0,0,55,0,0,0,0,0,100,1,1,31.192947920964443
17565,63,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1424,1,1,23.515952032609693
90265,42,Female,0,0,0,Unknown,HOME,1,0,20,110,110,0,0,0,240,1,1,30.4138126514911
5362,42,Female,0,0,0,Unknown,HOME,0,0,11700,0,0,0,0,0,11700,1,1,7204.929840047022
90270,42,Female,0,0,0,Unknown,HOME,0,1,1495,0,560,0,0,0,2055,1,1,579.8491183057882
30250,87,Male,0,0,1,Unknown,HOME,0,8,0,0,0,0,300,0,25154,1,1,311.1703713402033
72116,76,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,2145,1,1,36.09709129556009
22205,42,Female,0,0,0,Unknown,HOME,0,1,0,0,50,0,0,0,150,1,1,23.93741840717165
83612,70,Female,0,0,0,Unknown,HOME,0,0,30,0,0,20,0,0,50,1,1,24.576411454889016
90265,42,Female,0,0,1,Unknown,HOME,0,1,0,1075,0,917,0,0,1992,1,1,295.37095320968854
80249,42,Female,0,0,0,Unknown,Unknown,1,0,0,1620,500,500,0,0,2620,1,1,605.0752019377426
18036,47,Female,1,1,0,Unknown,HOME,0,2,0,0,1000,0,0,0,1000,1,1,141.5203165626759
90265,47,Unknown,0,0,0,Unknown,HOME,1,0,0,0,0,75,0,0,180,1,1,25.534290669607408
96058,23,Female,1,0,1,Unknown,HOME,1,0,0,1000,3500,0,0,0,4500,1,1,1089.1202872043107
90265,42,Female,0,0,1,Unknown,HOME,1,4,0,0,150,0,200,0,350,1,1,123.98790263570072
58494,42,Female,0,0,0,Unknown,HOME,1,1,0,50,40,0,0,0,90,1,1,36.742346141747674
94155,71,Male,1,0,0,Unknown,HOME,1,1,52,0,0,0,144,0,196,1,1,60.124870062229654
27110,80,Female,1,0,1,Unknown,BUSN,0,13,0,0,0,0,0,0,4270,1,1,48.36320915737499
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,25,0,0,0,305,1,1,24.535688292770594
32516,42,Female,1,0,0,Unknown,HOME,1,8,0,0,0,0,50,0,765,1,1,50.438080851673966
35953,60,Male,0,1,0,Unknown,HOME,1,0,0,1,0,90,0,0,210,1,1,36.0
38581,68,Male,0,0,0,Unknown,HOME,0,0,0,3000,5,1200,0,0,4205,1,1,1334.2514755472448
983,29,Male,1,0,1,Unknown,HOME,1,2,0,240,30,0,0,0,270,1,1,39.16631205513228
62859,42,Female,0,0,0,"$100,000-$249,999",HOME,0,13,0,0,0,0,175,0,1175,1,1,58.61740355901138
17002,49,Female,1,0,1,Unknown,HOME,0,9,0,0,0,0,500,0,4305,1,1,415.6633253006572
91501,30,Male,1,0,1,Unknown,HOME,1,3,0,300,100,0,0,0,400,1,1,24.515301344262525
2325,42,Male,0,0,0,Unknown,HOME,1,3,70,0,0,0,150,0,220,1,1,43.3358973600409
34206,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,20,220,0,0,240,1,1,31.906112267087632
54915,42,Female,1,0,1,Unknown,BUSN,1,3,0,0,0,50,25,0,75,1,1,21.37755832643195
14224,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,1030,1030,1,1,42.42640687119285
5047,62,Female,0,0,0,Unknown,HOME,0,0,0,0,0,50,0,1000,1050,1,1,69.92138442565336
84712,52,Male,0,0,0,Unknown,HOME,0,0,0,0,0,500,0,0,600,1,1,100.73728207570423
17272,42,Female,0,0,0,Unknown,HOME,0,11,0,0,1,0,100,0,200,1,1,21.817424229271428
84070,42,Male,0,0,0,Unknown,HOME,0,1,0,500,75,0,0,0,575,1,1,35.41186241925155
28135,42,Male,0,0,0,Unknown,HOME,0,3,0,25,0,0,180,0,395,1,1,57.844619455918284
34606,61,Male,0,0,0,Unknown,HOME,0,0,50,0,0,0,0,0,450,1,1,36.22154055254967
92354,81,Male,0,0,0,"$250,000-$499,999",HOME,1,0,0,0,3000,0,0,0,3000,1,1,641.9112088131816
19130,49,Female,1,0,1,Unknown,HOME,0,14,0,0,0,0,0,800,1010,1,1,200.73614522551736
63770,42,Male,0,0,0,Unknown,HOME,0,11,0,0,0,0,144,0,4361,1,1,145.0241359222664
91328,42,Female,0,0,0,Unknown,Unknown,0,1,50,0,50,0,0,0,100,1,1,36.6333181680284
78152,53,Male,1,0,1,Unknown,Unknown,1,0,0,100,250,0,0,0,350,1,1,45.552167895721496
90265,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,60,0,3300,1,1,60.83584469702052
24823,42,Female,0,1,1,Unknown,Unknown,0,0,0,100,384,300,0,0,784,1,1,91.28526715741155
83735,42,Male,0,0,0,Unknown,HOME,1,3,0,0,0,0,100,0,2305,1,1,100.13490899781155
83229,42,Male,0,0,0,Unknown,HOME,0,1,0,300,115,0,0,0,415,1,1,21.283796653792763
67953,42,Male,0,0,0,Unknown,HOME,0,1,0,0,100,0,25,0,125,1,1,29.154759474226502
68937,42,Male,0,1,0,Unknown,HOME,1,0,0,800,0,1250,0,0,2050,1,1,382.36370120606375
56048,42,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,3545,1,1,41.82104733265297
90265,48,Female,0,0,0,Unknown,HOME,1,0,0,2427,0,500,0,0,2927,1,1,661.5852174890246
90265,42,Male,1,0,0,Unknown,Unknown,1,0,0,135,120,0,0,0,255,1,1,24.55605831561735
72715,45,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,440,440,1,1,42.24926034855522
79223,42,Female,0,0,0,Unknown,HOME,0,1,0,0,250,0,48,0,298,1,1,64.64518543557594
43214,42,Uknown,0,0,1,Unknown,BUSN,1,0,0,0,0,0,0,0,4900,1,1,73.14369419163897
80314,43,Female,1,0,1,Unknown,Unknown,1,0,0,0,0,35,0,0,810,1,1,35.07135583350036
90510,65,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,2500,0,2500,1,1,707.4814485200301
64494,42,Female,0,0,0,Unknown,HOME,0,17,100,0,0,0,500,0,600,1,1,126.02777471652826
94531,42,Female,0,0,0,Unknown,HOME,0,1,0,0,65,40,0,0,105,1,1,30.822070014844883
90265,30,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,55290,1,1,2910.01426113344
38948,42,Female,0,0,0,"$50,000-$99,999",Unknown,0,0,0,150,100,0,0,0,1138,1,1,111.13955191559843
59016,42,Male,0,0,1,Unknown,HOME,0,4,1,0,25,0,60,0,86,1,1,29.410882339705484
6432,42,Female,0,0,0,Unknown,HOME,0,1,0,480,0,0,0,0,480,1,1,28.30194339616981
67222,42,Male,0,0,0,Unknown,Unknown,0,0,120,0,0,0,0,0,565,1,1,58.57473858242988
99133,42,Uknown,0,0,0,Unknown,HOME,0,1,500,0,1000,0,0,0,1500,1,1,245.05305547982869
84412,70,Male,0,0,0,Unknown,HOME,0,0,240,0,0,0,0,500,740,1,1,287.2124649105606
67579,42,Male,0,0,0,Unknown,HOME,0,1,0,180,75,0,0,0,255,1,1,28.284271247461902
18837,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,7000,1,1,146.574213284602
48626,42,Male,0,0,0,Unknown,HOME,0,7,0,0,0,0,0,0,2275,1,1,25.495097567963924
77592,42,Male,0,0,0,Unknown,Unknown,0,0,0,50,0,0,0,0,320,1,1,38.34057902536163
48821,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,25600,1,1,448.82736101980237
54217,42,Female,0,0,0,Unknown,HOME,0,7,0,300,0,0,0,0,555,1,1,119.52823934116992
29318,42,Male,0,0,0,Unknown,BUSN,0,1,0,500,400,100,0,0,1000,1,1,206.51876428063383
95488,42,Male,0,0,0,"$1-$24,999",HOME,0,11,0,0,0,105,320,0,485,1,1,145.83552379307312
38782,59,Female,0,0,0,Unknown,HOME,0,0,0,60,0,1200,0,0,1260,1,1,214.5203953007732
16851,42,Female,1,0,0,"$25,000-$49,999",Unknown,0,12,0,0,0,0,128,0,1203,1,1,54.72659317004851
53708,29,Male,1,0,1,Unknown,HOME,1,1,25,0,65,0,0,0,90,1,1,31.160872901765767
8832,77,Male,1,0,1,Unknown,HOME,1,1,0,0,130,0,0,0,130,1,1,34.10278580995987
24381,6,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,2199,1,1,37.656340767525464
48821,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,30,645,1,1,30.099833886584822
18426,48,Male,1,0,1,Unknown,HOME,1,0,0,1,0,50,0,0,350,1,1,35.9722114972099
31502,42,Male,0,0,0,"$100,000-$249,999",HOME,0,1,300,500,100,0,0,0,900,1,1,367.7852634350648
90265,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,50,0,1040,1,1,41.66533331199932
24352,29,Female,0,0,0,Unknown,HOME,0,0,50,0,0,0,0,25,75,1,1,29.916550603303182
85734,42,Female,0,0,0,Unknown,HOME,0,1,0,500,20,0,0,0,520,1,1,28.284271247461902
90265,35,Female,0,0,0,Unknown,HOME,0,0,101,0,0,0,0,1,540,1,1,41.86884283091664
60915,42,Female,0,0,1,Unknown,HOME,1,3,0,0,0,300,100,275,675,1,1,309.92418427738096
16512,42,Male,1,0,1,Unknown,HOME,0,0,0,100,100,0,0,0,250,1,1,33.555923471125034
61747,42,Female,0,0,0,"$50,000-$99,999",HOME,1,1,0,0,0,0,0,0,5400,1,1,100.00499987500625
49076,51,Female,0,0,0,Unknown,HOME,0,0,500,0,55,0,0,0,555,1,1,58.18934610390462
97752,42,Female,0,0,0,Unknown,HOME,1,8,0,0,0,0,0,0,22259,1,1,1139.3976478824238
90265,42,Male,0,1,0,Unknown,HOME,1,0,0,75,125,0,0,0,200,1,1,30.854497241083024
19428,42,Male,0,0,0,Unknown,HOME,0,1,0,120,250,150,0,0,520,1,1,67.468511173732
9332,42,Male,1,0,1,Unknown,HOME,1,1,0,220,120,0,0,0,340,1,1,24.71841418861655
1343,42,Female,0,1,0,"$50,000-$99,999",HOME,0,0,0,0,0,0,0,0,11961,1,1,321.79030439091855
90265,42,Female,1,1,1,Unknown,HOME,0,1,0,0,0,0,0,60,181,1,1,21.540659228538015
8066,42,Male,0,0,1,Unknown,HOME,1,14,0,0,0,100,0,0,510,1,1,54.064775963653084
12845,80,Male,0,0,1,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,3380,1,1,49.25444142409901
44212,42,Male,0,0,1,Unknown,HOME,0,0,0,60,0,0,0,0,250,1,1,33.555923471125034
46802,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,35,0,96,0,131,1,1,37.907782842049734
73008,42,Female,0,0,1,"$1-$24,999",HOME,0,1,1300,0,25,0,0,0,1325,1,1,266.9288294658335
31416,42,Female,0,0,0,"$1-$24,999",HOME,1,6,0,0,0,100,25,0,125,1,1,26.229754097208
37352,35,Female,1,0,1,Unknown,HOME,1,0,0,0,0,60,25,0,85,1,1,26.0
90265,42,Female,0,0,0,"$25,000-$49,999",HOME,0,2,0,0,230,100,0,0,330,1,1,88.31760866327846
53078,26,Female,0,0,0,Unknown,CAMP,1,0,750,0,0,0,0,0,750,1,1,72.49827584156743
18979,38,Female,1,0,0,Unknown,HOME,1,3,0,0,0,0,150,0,2060,1,1,124.8559169603107
97021,42,Female,0,0,1,"$25,000-$49,999",HOME,1,0,8500,0,0,0,0,5000,22960,1,1,7652.58165588581
20039,30,Female,1,0,1,Unknown,Unknown,1,0,0,0,0,25,0,100,125,1,1,30.854497241083024
90265,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,6910,1,1,153.710767352193
13755,31,Female,1,0,1,Unknown,HOME,1,1,0,0,100,0,0,1,270,1,1,32.03123475609393
25028,42,Male,0,0,1,Unknown,HOME,1,12,0,0,0,0,50,0,133,1,1,23.558437978779494
88525,27,Female,1,0,0,Unknown,HOME,0,0,0,450,1065,135,0,0,1650,1,1,575.7082594509133
66637,42,Male,0,0,0,Unknown,HOME,1,20,0,0,0,0,120,0,1463,1,1,45.0111097397076
61759,84,Female,0,0,1,Unknown,HOME,0,3,0,1,0,0,375,0,376,1,1,42.22558466143482
90265,48,Female,1,0,1,Unknown,HOME,0,8,0,0,0,0,85,0,811,1,1,54.30469592954186
90265,32,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,5800,1,1,93.92017887546851
28779,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,36,1530,1,1,36.235341863986875
36858,46,Male,1,0,1,"$50,000-$99,999",HOME,1,14,0,0,0,0,60,0,200,1,1,24.145392935299274
90265,20,Female,0,0,0,Unknown,HOME,0,0,100,35,0,0,0,0,135,1,1,43.15089802078283
90265,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,120,0,0,3775,1,1,132.05301965498555
63938,42,Uknown,0,0,0,Unknown,Unknown,0,0,7500,1500,100,1250,0,0,45120,1,1,7739.129602222721
56393,42,Male,1,0,1,Unknown,HOME,0,1,0,200,250,180,0,0,630,1,1,115.987068244697
38183,74,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,2525,1,1,32.28002478313795
90265,42,Male,0,0,1,"$1-$24,999",HOME,0,25,0,0,0,0,100,0,1804,1,1,88.85943956609225
43836,30,Male,0,0,0,Unknown,Unknown,0,0,5300,0,0,0,0,10000,47580,1,1,11295.865261236078
26296,26,Female,1,0,1,Unknown,HOME,1,2,35,50,0,0,0,0,85,1,1,25.019992006393608
53177,46,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,160,5,300,465,1,1,163.60317845323178
52332,42,Male,1,0,0,Unknown,Unknown,0,0,0,250,0,0,0,0,1525,1,1,225.6147158321017
26351,42,Female,0,0,0,Unknown,HOME,0,1,250,0,0,0,0,0,975,1,1,144.03124660989366
54967,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,25,0,110,135,1,1,30.380915061926625
15324,31,Female,0,0,0,"$1-$24,999",HOME,1,0,0,1500,0,0,0,0,1500,1,1,212.41939647781697
45614,42,Male,1,0,1,Unknown,HOME,1,2,0,500,100,0,0,0,600,1,1,37.1887079635741
90265,42,Male,0,0,0,Unknown,Unknown,0,0,0,120,60,0,0,0,180,1,1,27.018512172212592
29030,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,9480,1,1,120.61509026651682
4123,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,630,630,1,1,42.473521163190604
98105,42,Male,0,0,0,Unknown,HOME,0,1,0,500,25,0,0,0,525,1,1,35.199431813596085
90265,42,Male,0,0,0,Unknown,BUSN,0,1,0,30,50,0,0,0,80,1,1,29.017236257093817
59601,42,Female,1,0,0,Unknown,HOME,0,0,0,100,250,0,0,0,350,1,1,44.181444068749045
92235,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,25330,1,1,230.03912710667288
61824,60,Female,0,1,1,Unknown,HOME,1,5,1,0,1,0,63,0,155,1,1,35.14256678161116
48071,87,Female,0,0,1,Unknown,HOME,0,15,0,0,0,0,20,0,5117,1,1,76.62245101796209
1812,42,Female,0,1,0,Unknown,Unknown,1,1,90,0,90,0,0,0,180,1,1,60.844062980705026
46805,55,Female,0,0,0,"$100,000-$249,999",HOME,1,0,1300,0,1122,0,0,0,2422,1,1,516.0135657131506
17342,42,Male,0,1,0,Unknown,HOME,0,2,0,0,720,250,0,0,970,1,1,241.97520534137377
4289,42,Female,0,0,0,Unknown,HOME,0,5,0,0,0,0,100,0,300,1,1,39.7994974842648
81075,42,Female,0,0,0,Unknown,HOME,1,1,0,0,400,1000,0,0,1400,1,1,308.2255667526625
55089,42,Female,0,0,0,Unknown,HOME,0,7,80,0,0,0,0,0,200,1,1,31.953090617340916
20389,42,Female,0,0,0,Unknown,HOME,0,2,3000,4500,0,1000,0,0,26325,1,1,5495.013102805125
28508,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,40,0,0,560,1,1,37.0
23898,49,Male,1,0,1,Unknown,HOME,1,3,0,0,100,0,0,0,150,1,1,21.354156504062622
49104,42,Male,0,0,0,Unknown,HOME,0,13,0,0,0,0,25,405,724,1,1,176.6918221084383
31768,46,Female,1,0,1,Unknown,HOME,1,0,0,50,0,0,0,0,700,1,1,45.81484475582123
35111,22,Female,0,0,0,Unknown,HOME,0,0,0,55,0,0,25,0,80,1,1,32.92415526630866
