DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
76041,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
23828,42,Male,0,0,0,Unknown,Unknown,1,0,0,110,151,0,0,0,261,1,0,15.264337522473747
48728,22,Female,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.0
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,2734,1,1,26.267851073127396
18690,49,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,41,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,200,1,0,1.0
90265,42,Female,0,0,0,Unknown,BUSN,0,1,0,0,0,0,0,0,0,0,0,0.0
51345,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,85,1,0,1.0
90265,28,Uknown,0,0,1,"$100,000-$249,999",Unknown,1,0,0,20,0,0,0,0,20,1,0,7.280109889280518
65324,42,Female,0,0,0,Unknown,BUSN,1,0,35,1,0,0,0,0,150,1,0,16.217274740226856
89016,38,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,240,1,0,3.1622776601683795
20837,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,220,1,0,1.0
17528,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
71080,42,Male,0,0,0,Unknown,HOME,0,10,0,0,1,0,50,0,590,1,1,41.84495190581536
58230,46,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
68741,42,Uknown,0,0,0,Unknown,Unknown,0,2,0,0,0,0,0,0,25,1,0,0.0
717,92,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1,0,5.0990195135927845
73403,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,25,1,0,0.0
68110,30,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,6,1,0,2.0
44065,42,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,19,Female,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,25,1,0,2.23606797749979
41836,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,240,1,0,1.0
52769,59,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,40,1,0,2.23606797749979
94188,42,Female,0,0,0,Unknown,HOME,0,1,0,20,0,0,0,0,180,1,0,19.924858845171276
90265,91,Female,0,0,0,"$1-$24,999",HOME,0,0,0,0,0,0,0,0,45,1,0,5.196152422706632
15334,42,Female,0,1,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,75,0,0,1525,1,1,75.0199973340442
54844,42,Male,0,0,0,Unknown,HOME,0,1,0,40,0,0,0,0,40,1,0,1.4142135623730951
90265,42,Female,1,0,1,Unknown,Unknown,0,0,0,0,0,0,0,0,225,1,0,1.4142135623730951
44062,41,Male,0,0,0,Unknown,HOME,0,0,96,0,0,0,0,0,96,1,0,5.744562646538029
90265,83,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,1,200,1,0,3.3166247903554
7508,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,5,1,0,0.0
28793,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,150,1,0,0.0
72858,42,Female,0,0,0,Unknown,HOME,0,7,0,0,0,0,0,0,0,0,0,0.0
93204,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,275,1,0,1.0
56432,42,Male,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,10,1,0,1.0
90265,55,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
80117,52,Female,1,0,1,Unknown,HOME,1,4,30,0,0,0,0,0,30,1,0,7.615773105863909
90265,42,Female,0,0,0,Unknown,Unknown,1,0,0,100,50,0,0,0,150,1,0,14.177446878757825
65669,42,Male,0,0,0,Unknown,HOME,0,3,0,0,15,0,0,0,15,1,0,2.0
36577,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,1000,1,0,1.0
36755,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,50,0,0,180,1,0,20.024984394500787
90265,42,Male,0,1,0,"$1-$24,999",HOME,1,0,0,0,0,0,0,0,340,1,0,1.7320508075688772
26386,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
92056,71,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,170,1,0,5.830951894845301
90265,37,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
26275,42,Male,0,0,0,"$50,000-$99,999",HOME,0,1,0,5,1,0,0,0,6,1,0,1.4142135623730951
95193,42,Female,0,0,1,Unknown,Unknown,0,0,0,0,0,0,0,0,79,1,0,1.4142135623730951
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
89022,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
96338,30,Male,0,0,0,Unknown,BUSN,1,0,0,0,0,0,0,0,0,0,0,0.0
50673,27,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
90265,50,Female,1,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.0
4660,42,Female,0,0,0,Unknown,HOME,0,6,0,0,0,0,50,0,50,1,0,0.0
82701,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,670,1,0,2.449489742783178
15377,33,Male,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,1.0
99609,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1,0,0.0
76824,42,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,50,1,0,0.0
27551,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,95,1,0,1.0
68315,23,Female,0,0,0,Unknown,CAMP,1,0,1,0,0,0,0,0,1,1,0,1.7320508075688772
90813,45,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,10,1,0,1.7320508075688772
44473,37,Male,1,0,1,Unknown,CAMP,1,1,0,0,0,0,0,0,0,0,0,0.0
71235,42,Uknown,0,0,0,Unknown,HOME,0,2,50,0,5,0,0,0,55,1,0,6.6332495807108
90265,40,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,2920,1,0,13.638181696985855
7831,42,Male,0,0,0,"$25,000-$49,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,74,Female,1,0,1,Unknown,HOME,1,10,0,0,0,0,60,0,4875,1,1,114.21033228215387
25645,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
96727,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,70,1,0,0.0
4037,31,Male,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,1.0
59032,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,410,1,0,1.4142135623730951
62550,37,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1,0,1.0
44632,42,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
97299,68,Female,0,0,0,Unknown,HOME,0,0,40,0,0,0,0,0,40,1,0,14.317821063276353
53778,32,Female,0,0,0,Unknown,HOME,0,0,25,0,0,0,0,0,25,1,0,2.6457513110645907
6029,42,Uknown,0,0,0,Unknown,HOME,0,1,0,0,20,0,0,0,20,1,0,0.0
71828,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
25721,31,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
26362,25,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,125,1,0,4.242640687119285
46782,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,10,1,0,0.0
96837,42,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,120,0,0,120,1,0,1.0
33348,42,Male,0,0,1,Unknown,BUSN,0,1,0,0,0,0,0,0,0,0,0,0.0
38324,42,Female,0,0,0,Unknown,HOME,0,0,3000,53000,10400,50300,35000,92100,696054,1,1,149252.58504293987
99205,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0.0
15612,25,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
39568,42,Male,0,0,0,Unknown,HOME,0,1,0,25,0,0,0,0,25,1,0,0.0
33936,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,4400,3100,15,88200,1,1,11123.004944708062
5286,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,120,0,120,1,0,1.7320508075688772
90265,42,Female,0,0,0,Unknown,Unknown,0,5,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,26,Male,1,0,1,Unknown,HOME,1,3,0,0,20,0,50,0,70,1,1,26.40075756488817
13438,87,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
7043,42,Male,0,0,0,"$1-$24,999",HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
99209,42,Female,0,1,0,Unknown,HOME,0,0,0,2500,1750,2000,3000,0,9250,1,1,4458.214552934841
47525,42,Male,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,100,1,0,1.0
90265,42,Male,0,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,65,1,0,1.4142135623730951
90265,35,Female,1,0,1,"$25,000-$49,999",HOME,1,0,0,0,0,0,0,0,25,1,0,0.0
47470,52,Male,0,0,0,Unknown,HOME,0,0,100,0,0,200,0,0,385,1,1,108.2635672791175
56571,42,Female,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0.0
50021,42,Male,0,0,0,Unknown,HOME,1,0,40,0,0,0,0,50,90,1,1,37.44329045369811
2038,24,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,10,1,0,1.0
99153,39,Female,1,0,1,Unknown,HOME,1,5,0,0,0,0,0,0,0,0,0,2.0
5440,29,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,1.0
16154,32,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,1.0
10981,42,Female,1,0,0,Unknown,Unknown,0,0,0,100,50,0,0,0,150,1,0,14.177446878757825
22203,30,Male,1,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
94253,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,65,1,0,0.0
42215,51,Male,0,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,620,1,0,10.0
57623,65,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,1.0
2350,28,Female,0,0,0,"$100,000-$249,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
78850,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,10,1,0,0.0
21838,42,Female,1,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,150,1,0,1.0
24111,11,Female,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,100,1,1,31.0322412983658
71333,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,100,1,0,0.0
87060,44,Uknown,1,0,1,Unknown,BUSN,1,4,0,0,0,0,0,0,0,0,0,2.0
45133,38,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,35,1,0,2.0
80549,42,Female,0,0,0,Unknown,HOME,0,1,0,80,0,0,0,0,80,1,0,1.4142135623730951
22880,67,Unknown,1,1,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1.4142135623730951
93888,31,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,500,500,1,0,11.0
90265,74,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
78465,51,Female,1,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,204,1,0,4.69041575982343
71368,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
27605,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,15,0,0,15,1,0,1.4142135623730951
57251,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
58638,31,Female,0,0,0,"$100,000-$249,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
40944,75,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
45340,42,Female,1,0,0,Unknown,Unknown,0,0,0,120,25,0,0,0,150,1,0,11.313708498984761
90265,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,500,500,1,0,1.4142135623730951
3882,62,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
98294,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0.0
30909,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,160,1,0,0.0
71405,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,240,1,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,180,1,0,1.0
90265,42,Uknown,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,200,200,1,0,0.0
67351,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
27104,49,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,180,1,0,2.23606797749979
71436,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
39087,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
19452,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0,0,0.0
8535,42,Unknown,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,120,0,0,0,0,0,120,1,0,0.0
43157,44,Female,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,100,100,1,0,2.23606797749979
53589,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,54,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
28633,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
22037,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
90746,42,Male,0,0,0,Unknown,HOME,0,5,0,0,0,0,0,0,268,1,0,3.7416573867739413
90265,42,Male,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,200,0,0,0,200,1,0,0.0
90265,38,Male,1,0,1,Unknown,HOME,1,1,0,1,0,0,0,0,4,1,0,2.0
65211,98,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1,1,0,1.7320508075688772
45819,42,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,50,1,0,1.0
58489,28,Male,1,0,1,Unknown,HOME,1,1,3000,1500,0,1000,0,0,11350,1,1,2160.9488656606386
5648,70,Male,1,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.4142135623730951
12754,42,Uknown,0,0,0,"$1,000,000-$2,499,999",Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,56,Male,0,0,0,Unknown,HOME,0,0,0,1,0,0,0,0,50,1,0,2.0
28538,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,1,1,1,0,0.0
12288,42,Female,0,0,1,Unknown,Unknown,0,3,0,0,0,0,75,0,75,1,0,1.4142135623730951
71426,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,100,1,0,0.0
96343,65,Male,0,0,0,"$250,000-$499,999",HOME,1,0,0,0,0,0,0,0,100,1,0,1.4142135623730951
45359,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,100,0,0,100,1,0,0.0
56944,44,Male,1,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,1.0
81414,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,70,1,0,0.0
2573,42,Female,0,1,0,"$50,000-$99,999",HOME,1,0,0,0,0,0,0,0,25,1,0,0.0
50266,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
20442,42,Female,1,0,1,Unknown,HOME,0,4,1,0,0,0,0,0,125,1,0,2.449489742783178
24856,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
71427,42,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,20,1,0,1.0
38550,46,Male,0,0,0,Unknown,HOME,0,0,0,20,0,0,0,0,7565,1,1,63.55312738174259
36613,7,Female,0,1,0,Unknown,HOME,1,0,200,0,0,0,0,0,200,1,0,21.047565179849187
34140,42,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
99918,33,Female,0,0,0,Unknown,HOME,0,0,0,0,0,1,0,0,1,1,0,1.4142135623730951
67070,74,Male,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,35,1,0,3.1622776601683795
78427,55,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,75,1,0,2.6457513110645907
50227,47,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,35,1,0,2.0
29445,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
4236,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,1000,1,0,1.0
55432,57,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
45414,42,Female,0,0,0,Unknown,HOME,0,9,0,0,0,0,0,0,1325,1,0,9.1104335791443
58266,30,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
48094,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,1,0,5,1,0,1.0
17581,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
25666,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,10,0,0,435,1,0,10.0
96129,34,Female,0,0,0,Unknown,HOME,0,0,0,110,100,0,0,0,210,1,0,14.352700094407323
52337,42,Female,0,0,0,Unknown,BUSN,0,1,0,0,0,0,0,0,0,0,0,0.0
27529,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,160,1,0,0.0
58059,42,Uknown,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
75081,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,25,1,0,0.0
78269,71,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,130,1,0,7.810249675906654
50857,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,70,1,0,0.0
57334,25,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,1.0
33527,41,Male,1,0,1,Unknown,HOME,1,0,0,500,300,500,0,0,1300,1,1,352.41452864489
37881,74,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,150,1,0,4.123105625617661
11233,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,10,1,0,0.0
38157,42,Male,0,1,0,Unknown,HOME,1,1,0,2,0,0,0,0,2,1,0,1.4142135623730951
95236,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,50,1,0,0.0
74463,21,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
77401,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
70057,42,Male,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,250,1,0,0.0
20615,38,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,15,1,0,2.0
45418,35,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,175,1,0,5.291502622129181
41012,67,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,60,60,1,0,10.816653826391969
27293,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,5,1,0,0.0
80727,42,Male,0,0,0,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,0.0
89165,32,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
72064,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
90265,36,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,15,1,0,2.0
46365,41,Female,1,0,1,"$250,000-$499,999",BUSN,1,1,0,0,0,0,0,0,0,0,0,0.0
80733,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,30,1,0,0.0
90265,37,Male,1,0,1,"$1-$24,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
65355,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
66250,76,Male,1,0,1,Unknown,HOME,1,5,0,0,0,0,0,0,180,1,0,7.874007874011811
59248,45,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
64858,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,250,1,0,0.0
94956,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,135,1,0,1.0
55420,42,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
17723,35,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
96205,66,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,35,1,0,5.0990195135927845
15948,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,85,1,0,0.0
18241,23,Female,1,0,1,Unknown,HOME,1,1,0,0,1,0,0,0,1,1,0,1.4142135623730951
46384,42,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
50264,42,Male,0,0,0,Unknown,HOME,1,2,0,0,60,0,0,0,319,1,1,37.72267222772003
15329,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,10,1,0,0.0
33595,42,Female,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
62848,36,Female,1,0,0,"$250,000-$499,999",HOME,1,0,0,0,192,0,0,0,480,1,1,115.77132632910448
57117,42,Female,0,0,0,"$50,000-$99,999",HOME,0,2,0,0,0,0,0,0,1468,1,0,3.1622776601683795
91011,19,Female,0,0,0,Unknown,CAMP,1,1,0,0,0,0,0,0,120,1,0,3.1622776601683795
90265,84,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,160,1,0,10.0
71341,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,5,1,0,0.0
41226,42,Male,0,0,0,"$500,000-$999,999",HOME,0,5,0,150,0,0,0,0,150,1,0,5.0
58741,42,Male,1,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
25045,21,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,35,1,0,2.23606797749979
62013,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,1095,1,0,5.291502622129181
63832,33,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,1,1,0,1.4142135623730951
70302,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,5,1,0,0.0
98650,42,Female,0,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,210,1,0,1.4142135623730951
95819,42,Female,0,0,0,Unknown,HOME,0,4,0,0,0,0,100,0,100,1,0,0.0
90265,42,Male,1,0,0,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,0.0
54306,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,158,1,0,2.0
2404,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
42501,42,Male,0,0,0,"$25,000-$49,999",HOME,0,1,0,0,0,0,0,70,70,1,0,1.7320508075688772
38617,38,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,15,1,0,2.0
5903,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
38472,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
78201,24,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,120,1,0,1.4142135623730951
58235,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
51232,42,Female,1,1,1,Unknown,HOME,0,11,0,0,0,0,0,0,1195,1,0,11.135528725660043
78576,80,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,54,54,1,0,15.165750888103101
47590,32,Female,0,0,0,Unknown,HOME,1,0,1,0,0,0,0,0,1,1,0,1.4142135623730951
79066,42,Female,0,0,0,Unknown,HOME,0,2,1626,0,0,0,0,0,8600,1,1,1599.964999617179
12944,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,20,1,0,0.0
98947,35,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,1,1,Unknown,Unknown,0,1,0,0,720,220,0,0,940,1,1,252.29347989989753
78416,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,2,1,0,1.0
28746,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,180,0,0,180,1,0,1.4142135623730951
95685,42,Female,0,0,0,Unknown,HOME,0,2,0,550,200,0,0,0,950,1,1,216.88476202813328
67068,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
92261,42,Male,0,0,0,Unknown,HOME,0,5,1,0,105,0,0,0,255,1,1,25.357444666211933
78377,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,100,455,1,1,32.4037034920393
47302,42,Male,1,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
62413,42,Female,0,0,0,Unknown,Unknown,0,2,0,0,20,0,0,0,20,1,0,1.0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,144,0,144,1,0,1.0
45835,41,Female,1,0,1,Unknown,BUSN,0,0,0,0,0,50,0,0,50,1,0,1.4142135623730951
40874,58,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,1.0
95913,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,25,25,1,0,1.0
77406,33,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,15,1,0,1.4142135623730951
56354,42,Male,1,0,0,"$25,000-$49,999",Unknown,0,12,0,0,0,25,210,0,16280,1,1,354.785850901639
